dataset_id,数据集编号,field_en,英文字段,field_cn,中文字段,definition_en,中文含义,source_path,来源路径,source_sha_prefix,来源校验前缀
00-23_1__Sheet1__91347bd0,00-23_1__Sheet1__91347bd0,id,id,id,id,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,91347bd0
00-23_1__Sheet1__91347bd0,00-23_1__Sheet1__91347bd0,population,population,年末城镇人口比重,年末城镇人口比重,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,91347bd0
00-23_1__Sheet1__91347bd0,00-23_1__Sheet1__91347bd0,population_2,population_2,年末人口数,年末人口数,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,91347bd0
00-23_1__Sheet1__91347bd0,00-23_1__Sheet1__91347bd0,population_3,population_3,年末城镇人口数,年末城镇人口数,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,91347bd0
00-23_1__Sheet1__91347bd0,00-23_1__Sheet1__91347bd0,population_4,population_4,年末农村人口数,年末农村人口数,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,91347bd0
00-23_1__Sheet1__91347bd0,00-23_1__Sheet1__91347bd0,income,income,城镇居民人均可支配收入（元）,城镇居民人均可支配收入（元）,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,91347bd0
00-23_1__Sheet1__91347bd0,00-23_1__Sheet1__91347bd0,income_2,income_2,农村居民人均可支配收入（元）,农村居民人均可支配收入（元）,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,91347bd0
00-23_1__Sheet1__91347bd0,00-23_1__Sheet1__91347bd0,income_3,income_3,城-总收入,城-总收入,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,91347bd0
00-23_1__Sheet1__91347bd0,00-23_1__Sheet1__91347bd0,income_4,income_4,农-总收入,农-总收入,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,91347bd0
00-23_1__Sheet1__91347bd0,00-23_1__Sheet1__91347bd0,income_5,income_5,总收入,总收入,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,91347bd0
00-23_1__Sheet1__91347bd0,00-23_1__Sheet1__91347bd0,field_012,field_012,城总收/总,城总收/总,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,91347bd0
00-23_1__Sheet1__91347bd0,00-23_1__Sheet1__91347bd0,field_013,field_013,农总收/总,农总收/总,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,91347bd0
00-23_1__Sheet1__91347bd0,00-23_1__Sheet1__91347bd0,field_014,field_014,城总人/总,城总人/总,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,91347bd0
00-23_1__Sheet1__91347bd0,00-23_1__Sheet1__91347bd0,field_015,field_015,农总人/总,农总人/总,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,91347bd0
00-23_1__Sheet1__91347bd0,00-23_1__Sheet1__91347bd0,x1,x1,x1,x1,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,91347bd0
00-23_1__Sheet1__91347bd0,00-23_1__Sheet1__91347bd0,x2,x2,x2,x2,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,91347bd0
00-23_1__Sheet1__91347bd0,00-23_1__Sheet1__91347bd0,theil_index,theil_index,泰尔指数,泰尔指数,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/泰尔指数/00-23年各省泰尔.xlsx,91347bd0
00-23_GDP_1_1__Sheet1__fda38312,00-23_GDP_1_1__Sheet1__fda38312,id,id,id,id,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/00-23年各省能源消耗总量+人均能源消耗+能源消耗÷GDP(2).xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/00-23年各省能源消耗总量+人均能源消耗+能源消耗÷GDP(2).xlsx,fda38312
00-23_GDP_1_1__Sheet1__fda38312,00-23_GDP_1_1__Sheet1__fda38312,field_002,field_002,地,地,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/00-23年各省能源消耗总量+人均能源消耗+能源消耗÷GDP(2).xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/00-23年各省能源消耗总量+人均能源消耗+能源消耗÷GDP(2).xlsx,fda38312
00-23_GDP_1_1__Sheet1__fda38312,00-23_GDP_1_1__Sheet1__fda38312,year,year,year,year,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/00-23年各省能源消耗总量+人均能源消耗+能源消耗÷GDP(2).xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/00-23年各省能源消耗总量+人均能源消耗+能源消耗÷GDP(2).xlsx,fda38312
00-23_GDP_1_1__Sheet1__fda38312,00-23_GDP_1_1__Sheet1__fda38312,energy_consumption,energy_consumption,能源消费总量(万吨标准煤),能源消费总量(万吨标准煤),Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/00-23年各省能源消耗总量+人均能源消耗+能源消耗÷GDP(2).xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/00-23年各省能源消耗总量+人均能源消耗+能源消耗÷GDP(2).xlsx,fda38312
00-23_GDP_1_1__Sheet1__fda38312,00-23_GDP_1_1__Sheet1__fda38312,population,population,年末人口数,年末人口数,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/00-23年各省能源消耗总量+人均能源消耗+能源消耗÷GDP(2).xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/00-23年各省能源消耗总量+人均能源消耗+能源消耗÷GDP(2).xlsx,fda38312
00-23_GDP_1_1__Sheet1__fda38312,00-23_GDP_1_1__Sheet1__fda38312,field_006,field_006,生产总值（亿元）,生产总值（亿元）,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/00-23年各省能源消耗总量+人均能源消耗+能源消耗÷GDP(2).xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/00-23年各省能源消耗总量+人均能源消耗+能源消耗÷GDP(2).xlsx,fda38312
00-23_GDP_1_1__Sheet1__fda38312,00-23_GDP_1_1__Sheet1__fda38312,energy_consumption_2,energy_consumption_2,人均能源消耗,人均能源消耗,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/00-23年各省能源消耗总量+人均能源消耗+能源消耗÷GDP(2).xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/00-23年各省能源消耗总量+人均能源消耗+能源消耗÷GDP(2).xlsx,fda38312
00-23_GDP_1_1__Sheet1__fda38312,00-23_GDP_1_1__Sheet1__fda38312,energy_consumption_3,energy_consumption_3,能源消耗/GDP,能源消耗/GDP,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/00-23年各省能源消耗总量+人均能源消耗+能源消耗÷GDP(2).xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/00-23年各省能源消耗总量+人均能源消耗+能源消耗÷GDP(2).xlsx,fda38312
01-23_1__dataset__a609df64,01-23_1__dataset__a609df64,year,year,year,year,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/37、省从业一三值【2001-2023年】(1)/01-23分省份一二三产业数据(1).xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/37、省从业一三值【2001-2023年】(1)/01-23分省份一二三产业数据(1).xlsx,a609df64
01-23_1__dataset__a609df64,01-23_1__dataset__a609df64,id,id,id,id,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/37、省从业一三值【2001-2023年】(1)/01-23分省份一二三产业数据(1).xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/37、省从业一三值【2001-2023年】(1)/01-23分省份一二三产业数据(1).xlsx,a609df64
01-23_1__dataset__a609df64,01-23_1__dataset__a609df64,field_003,field_003,GDP（亿元）,GDP（亿元）,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/37、省从业一三值【2001-2023年】(1)/01-23分省份一二三产业数据(1).xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/37、省从业一三值【2001-2023年】(1)/01-23分省份一二三产业数据(1).xlsx,a609df64
01-23_1__dataset__a609df64,01-23_1__dataset__a609df64,primary_industry,primary_industry,第一产业增加值（亿元）,第一产业增加值（亿元）,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/37、省从业一三值【2001-2023年】(1)/01-23分省份一二三产业数据(1).xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/37、省从业一三值【2001-2023年】(1)/01-23分省份一二三产业数据(1).xlsx,a609df64
01-23_1__dataset__a609df64,01-23_1__dataset__a609df64,secondary_industry,secondary_industry,第二产业增加值（亿元）,第二产业增加值（亿元）,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/37、省从业一三值【2001-2023年】(1)/01-23分省份一二三产业数据(1).xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/37、省从业一三值【2001-2023年】(1)/01-23分省份一二三产业数据(1).xlsx,a609df64
01-23_1__dataset__a609df64,01-23_1__dataset__a609df64,tertiary_industry,tertiary_industry,第三产业增加值（亿元）,第三产业增加值（亿元）,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/37、省从业一三值【2001-2023年】(1)/01-23分省份一二三产业数据(1).xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/37、省从业一三值【2001-2023年】(1)/01-23分省份一二三产业数据(1).xlsx,a609df64
01-23_1__dataset__a609df64,01-23_1__dataset__a609df64,primary_industry_2,primary_industry_2,第一产业占比,第一产业占比,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/37、省从业一三值【2001-2023年】(1)/01-23分省份一二三产业数据(1).xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/37、省从业一三值【2001-2023年】(1)/01-23分省份一二三产业数据(1).xlsx,a609df64
01-23_1__dataset__a609df64,01-23_1__dataset__a609df64,secondary_industry_2,secondary_industry_2,第二产业占比,第二产业占比,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/37、省从业一三值【2001-2023年】(1)/01-23分省份一二三产业数据(1).xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/37、省从业一三值【2001-2023年】(1)/01-23分省份一二三产业数据(1).xlsx,a609df64
01-23_1__dataset__a609df64,01-23_1__dataset__a609df64,tertiary_industry_2,tertiary_industry_2,第三产业占比,第三产业占比,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/37、省从业一三值【2001-2023年】(1)/01-23分省份一二三产业数据(1).xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/37、省从业一三值【2001-2023年】(1)/01-23分省份一二三产业数据(1).xlsx,a609df64
01-23_1__dataset__a609df64,01-23_1__dataset__a609df64,year_2,year_2,自2014年开始统计年鉴采用 一二三产业增加值,自2014年开始统计年鉴采用 一二三产业增加值,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/37、省从业一三值【2001-2023年】(1)/01-23分省份一二三产业数据(1).xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/37、省从业一三值【2001-2023年】(1)/01-23分省份一二三产业数据(1).xlsx,a609df64
07-23_1__Sheet1__7f25f581,07-23_1__Sheet1__7f25f581,year,year,year,year,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/07-23各省环境保护支出.xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/07-23各省环境保护支出.xlsx,7f25f581
07-23_1__Sheet1__7f25f581,07-23_1__Sheet1__7f25f581,id,id,id,id,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/07-23各省环境保护支出.xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/07-23各省环境保护支出.xlsx,7f25f581
07-23_1__Sheet1__7f25f581,07-23_1__Sheet1__7f25f581,field_003,field_003,GDP（亿元）,GDP（亿元）,Standardized research field,标准化研究字段,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/07-23各省环境保护支出.xlsx,source_snapshots/Digital-Economy-on-Regional-Green-Total-Factor-Productivity/产业结构/07-23各省环境保护支出.xlsx,7f25f581
